,0,1
374,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
375,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
376,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
377,"['시끄럽다', '떠들다', '얄밉다']",10
378,"['우리', '할머니', '는', '시골', '에', '사다']",10
379,"['우리', '엄마', '는', '선생님', '이야']",10
380,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",7
381,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",7
382,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",7
383,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",7
384,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",7
385,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",7
386,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",7
387,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",7
388,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",7
389,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",7
390,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",7
391,"['엄마', '랑', '삼촌', '은', '남매', '사다']",7
392,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",7
393,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",7
394,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",7
395,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",7
396,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",7
397,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",7
398,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",7
399,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",7
400,"['할머니', '생신', '은', '다음', '달이다']",7
401,"['오늘', '은', '우리', '엄마', '생일', '이에요']",7
402,"['그저께', '할아버지', '생신', '파티', '하다']",7
403,"['제', '생일', '은', '시', '월', '이에요']",7
404,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",7
405,"['이모', '생일', '이어서', '케이크', '사다']",7
406,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",7
407,"['내일', '내', '동생', '생일', '이에요']",7
408,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거래', '요']",7
409,"['아빠', '생일', '이어서', '생일', '카드', '써다']",7
410,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '하다']",7
411,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",7
412,"['내', '동생', '은', '겨울', '에', '태어나다']",7
413,"['어제', '가', '우리', '아빠', '생일', '이다']",7
414,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",10
415,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
416,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
417,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",10
418,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
419,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
420,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
421,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
422,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
423,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
424,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",10
425,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
426,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
427,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
428,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
429,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
430,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",10
431,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
432,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
433,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",10
434,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
435,"['(', 'SN', ':)', '우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
436,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",10
437,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",10
438,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
439,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
440,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
441,"['(', 'SN', ':)', '이모', '는', '강아지', '를', '세', '마리', '키우다', '엄청', '귀엽다']",10
442,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
443,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
444,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",10
445,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거래', '요']",10
446,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
447,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
448,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
449,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
450,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
451,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
452,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
453,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
454,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
455,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
456,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
457,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
458,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
459,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
460,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
461,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
462,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
463,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
464,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",10
465,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
466,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
467,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",10
468,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",10
469,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",10
470,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",10
471,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
472,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
473,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
474,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
475,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
476,"['나', '지금', '숙제', '하고', '있다']",10
477,"['나다', '하다', '나다', '해보다', '싶다']",10
478,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
479,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
480,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
481,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
482,"['나다', '보여주다', '한번', '만', '해', '보다']",10
483,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
484,"['맛있다', '나다', '하다', '입', '만']",10
485,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
486,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
487,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
488,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
489,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
490,"['우리', '아빠', '는', '은행', '에서', '일해']",10
491,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
492,"['시끄럽다', '떠들다', '얄밉다']",10
493,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
494,"['우리', '엄마', '는', '선생님', '이야']",10
495,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
496,"['우리', '할머니', '는', '시골', '에', '사다']",10
497,"['우리', '이모', '는', '미국', '살', '아']",10
498,"['우리', '가족', '은', '네', '명', '이야']",10
499,"['나', '는', '여동생', '이', '있다']",10
500,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",10
501,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",10
502,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",10
503,"['일학년', '때', '는', '아빠', '가', '아침', '에', '학교', '갈다', '때', '같이', '가다']",10
504,"['할머니', '는', '아직도', '저', '를', '애기', '라고', '불다']",10
505,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",10
506,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",10
507,"['할머니', '댁', '에', '가면', '맛있다', '걸', '많이', '먹다', '수', '있다', '좋다']",10
508,"['우리', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",10
509,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",10
510,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",10
511,"['우리', '엄마', '는', '화장', '안', '해도', '예쁘다']",10
512,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",10
513,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",10
514,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",10
515,"['그래서', '이름', '부르다', '때', '맨날', '헷갈리다']",10
516,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",10
517,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",10
518,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",10
519,"['엄마', '랑', '삼촌', '은', '남매', '사다']",10
520,"['우리', '가족', '은', '네', '명', '이야']",10
521,"['우리', '엄마', '는', '선생님', '이야']",10
522,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
523,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
524,"['우리', '아빠', '는', '은행', '에서', '일해']",10
525,"['우리', '이모', '는', '미국', '살', '아']",10
526,"['우리', '할머니', '는', '시골', '에', '사다']",10
527,"['시끄럽다', '떠들다', '얄밉다']",10
528,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
529,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
530,"['나', '는', '여동생', '이', '있다']",10
531,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",7
532,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",7
533,"['엄마', '랑', '삼촌', '은', '남매', '사다']",7
534,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",7
